20250108 085000;5967.5;5968;5966.75;5967.75;167
20250108 085100;5967.5;5968;5967.25;5967.5;96
20250108 085200;5967.25;5967.5;5966.75;5967;115
20250108 085300;5967.25;5967.75;5967.25;5967.25;97
20250108 085400;5967.25;5967.5;5966.75;5967.25;125
20250108 085500;5967.25;5967.25;5966.25;5967.25;117
20250108 085600;5967.25;5967.5;5966.5;5967.5;187
20250108 085700;5967.75;5969;5967.75;5968.25;223
20250108 085800;5968.25;5968.25;5967.5;5968;70
20250108 085900;5968;5968;5966.75;5967;151
20250108 090000;5967;5967.25;5966.25;5967;110
20250108 090100;5967;5968.25;5966;5968.25;339
20250108 090200;5968;5969;5967.75;5968;271
20250108 090300;5968;5970;5968;5969.75;204
20250108 090400;5970;5971;5970;5970.5;361
20250108 090500;5970.5;5971;5969.75;5970.5;323
20250108 090600;5970.25;5970.5;5968.75;5970.5;206
20250108 090700;5970.75;5971.5;5970.25;5970.75;352
20250108 090800;5971;5971.25;5970.5;5971;127
20250108 090900;5970.75;5971.5;5970.75;5971.25;175
20250108 091000;5971.25;5971.25;5970.25;5970.75;356
20250108 091100;5970.75;5971.5;5970.5;5971.25;228
20250108 091200;5971.25;5971.25;5970.25;5970.75;127
20250108 091300;5970.5;5970.75;5969.75;5970.5;255
20250108 091400;5970.25;5970.75;5969.75;5970.75;157
20250108 091500;5970.75;5970.75;5970.25;5970.5;74
20250108 091600;5970.5;5970.5;5969.25;5969.25;232
20250108 091700;5969.5;5970;5969;5969.75;108
20250108 091800;5969.75;5971;5969.75;5970.75;72
20250108 091900;5970.75;5971.5;5970.5;5971;169
20250108 092000;5971.25;5971.25;5970.5;5971;109
20250108 092100;5970.75;5971.25;5970.5;5970.75;114
20250108 092200;5970.5;5970.75;5970;5970.5;62
20250108 092300;5970.75;5971;5969.75;5970.25;102
20250108 092400;5970.25;5971;5970.25;5970.75;72
20250108 092500;5970.5;5971.25;5970.5;5970.5;135
20250108 092600;5970.5;5970.75;5969.75;5970.75;242
20250108 092700;5970.75;5971.5;5969.75;5970;244
20250108 092800;5969.75;5970.25;5969.5;5969.75;119
20250108 092900;5969.75;5969.75;5968.25;5968.5;110
20250108 093000;5968.5;5969.5;5968;5968.5;324
20250108 093100;5968.75;5970;5968.75;5969.75;258
20250108 093200;5970;5970;5969;5969.25;129
20250108 093300;5969.25;5969.25;5968.5;5969;111
20250108 093400;5969;5969.25;5968;5968.5;113
20250108 093500;5968.5;5968.75;5968;5968.5;105
20250108 093600;5968.25;5969;5968.25;5969;98
20250108 093700;5969;5969;5968.5;5968.75;62
20250108 093800;5969;5969.5;5968.75;5969.5;87
20250108 093900;5969.75;5970;5969;5969;93
20250108 094000;5969;5969.25;5968.5;5969.25;90
20250108 094100;5969.5;5969.5;5968.5;5969.25;82
20250108 094200;5969.25;5970.25;5969.25;5970;218
20250108 094300;5970;5970.25;5969.5;5969.5;181
20250108 094400;5969.75;5970;5969.75;5970;140
20250108 094500;5970;5970.5;5969.25;5969.25;166
20250108 094600;5969.25;5969.75;5969;5969;76
20250108 094700;5968.75;5969.5;5968;5968.25;148
20250108 094800;5968.25;5969;5968;5968.75;78
20250108 094900;5968.75;5969;5968.5;5968.75;56
20250108 095000;5968.5;5968.5;5967.75;5968;83
20250108 095100;5968.25;5968.75;5967.75;5967.75;134
20250108 095200;5967.75;5967.75;5967;5967.75;117
20250108 095300;5968;5968;5967.5;5967.75;98
20250108 095400;5968;5969.25;5968;5969.25;140
20250108 095500;5969.25;5969.75;5968.5;5968.5;198
20250108 095600;5968.5;5969;5968.5;5969;80
20250108 095700;5968.75;5969.5;5968.75;5969.25;99
20250108 095800;5969;5969.5;5969;5969.5;107
20250108 095900;5969.5;5970.5;5969.5;5970.5;186
20250108 100000;5970.75;5971.25;5970.5;5971;121
20250108 100100;5971;5973.5;5971;5972.25;487
20250108 100200;5972.5;5973;5971.5;5972;247
20250108 100300;5972.25;5973.5;5972.25;5972.25;137
20250108 100400;5972.5;5973.75;5972.5;5973.25;86
20250108 100500;5973;5973;5971.75;5972;82
20250108 100600;5972;5972.5;5971.5;5972.5;64
20250108 100700;5972.5;5972.5;5972;5972.25;38
20250108 100800;5972;5972.25;5971.75;5971.75;54
20250108 100900;5971.75;5971.75;5971;5971.5;74
20250108 101000;5971.5;5971.75;5971.25;5971.75;75
20250108 101100;5971.75;5972.25;5971.75;5972;52
20250108 101200;5972;5972;5971.25;5971.5;86
20250108 101300;5971.25;5971.5;5970.25;5970.5;95
20250108 101400;5970.5;5971.25;5970.5;5971.25;78
20250108 101500;5971.25;5971.5;5970.75;5971.25;98
20250108 101600;5971.5;5972.25;5971.5;5971.75;53
20250108 101700;5971.75;5971.75;5971.25;5971.5;58
20250108 101800;5971.25;5972.75;5971.25;5972.5;67
20250108 101900;5972.5;5973;5972.25;5972.25;83
20250108 102000;5972;5972.5;5971.5;5971.5;167
20250108 102100;5971.75;5971.75;5971;5971;161
20250108 102200;5971;5971.5;5970.5;5970.75;160
20250108 102300;5971;5971.25;5970.75;5971.25;39
20250108 102400;5971.25;5971.75;5971.25;5971.5;77
20250108 102500;5971.75;5972.25;5971.75;5972.25;113
20250108 102600;5972.5;5972.5;5972;5972.5;89
20250108 102700;5972.5;5972.5;5972;5972;65
20250108 102800;5972.25;5972.5;5972;5972;113
20250108 102900;5972;5972.5;5972;5972;85
20250108 103000;5971.75;5972.5;5971.5;5972.25;82
20250108 103100;5972.25;5972.5;5972.25;5972.25;84
20250108 103200;5972.25;5973.25;5972.25;5972.75;141
20250108 103300;5972.75;5972.75;5971.25;5971.25;116
20250108 103400;5971.25;5971.75;5970.5;5971.25;124
20250108 103500;5971.5;5972;5971.5;5971.75;18
20250108 103600;5971.75;5972.5;5971.75;5972.5;130
20250108 103700;5972.5;5972.75;5972.25;5972.5;60
20250108 103800;5972.75;5973;5972.5;5973;61
20250108 103900;5973;5973.5;5972.75;5973.5;56
20250108 104000;5973.25;5973.25;5972.75;5973;82
20250108 104100;5973;5973;5972.5;5972.75;59
20250108 104200;5972.75;5973.25;5972.75;5973.25;56
20250108 104300;5973.25;5974;5973;5973;147
20250108 104400;5972.75;5972.75;5972.5;5972.5;30
20250108 104500;5972.5;5973.25;5972.5;5973.25;47
20250108 104600;5973.25;5973.5;5973;5973.5;63
20250108 104700;5973.25;5973.25;5972.75;5973.25;124
20250108 104800;5973.25;5973.75;5973.25;5973.75;61
20250108 104900;5973.5;5973.75;5973.25;5973.75;62
20250108 105000;5973.75;5973.75;5973.5;5973.75;91
20250108 105100;5973.75;5974.5;5973.75;5974.5;217
20250108 105200;5974.5;5974.75;5974.25;5974.5;174
20250108 105300;5974.5;5974.75;5974.5;5974.75;168
20250108 105400;5974.75;5975;5974.25;5974.25;188
20250108 105500;5974.25;5974.25;5973.75;5973.75;90
20250108 105600;5973.75;5974.5;5973.75;5973.75;119
20250108 105700;5974;5974.75;5974;5974.5;62
20250108 105800;5974.5;5974.75;5974;5974.5;146
20250108 105900;5974.5;5975;5974.5;5974.5;102
20250108 110000;5974.25;5974.5;5974.25;5974.5;24
20250108 110100;5974.25;5974.75;5974.25;5974.5;208
20250108 110200;5974.5;5974.75;5974;5974.75;206
20250108 110300;5974.5;5974.75;5973.75;5974.25;499
20250108 110400;5974.5;5974.75;5974.5;5974.5;113
20250108 110500;5974.5;5974.75;5974.5;5974.5;69
20250108 110600;5974.5;5974.5;5974;5974;58
20250108 110700;5974;5974;5973;5973.75;231
20250108 110800;5973.5;5974;5973.25;5973.75;203
20250108 110900;5973.75;5973.75;5973.5;5973.75;51
20250108 111000;5974;5974;5973.25;5973.75;176
20250108 111100;5974;5974.25;5973.75;5974;76
20250108 111200;5974;5974;5972;5972;366
20250108 111300;5972;5972;5971;5971.25;265
20250108 111400;5971;5971.25;5970.25;5971;293
20250108 111500;5970.75;5971.25;5970.25;5971;223
20250108 111600;5971;5971.25;5969.5;5970.25;255
20250108 111700;5970;5970.25;5968.75;5969.25;278
20250108 111800;5969.25;5970.75;5969;5970.25;100
20250108 111900;5970.25;5970.5;5969.5;5970.5;192
20250108 112000;5970.5;5970.75;5969;5969;199
20250108 112100;5968.75;5968.75;5966.75;5967;518
20250108 112200;5967;5968.25;5966.75;5967.25;335
20250108 112300;5967.25;5968;5967;5967.25;282
20250108 112400;5967.5;5967.75;5966.5;5966.75;260
20250108 112500;5967;5967.5;5966;5966.25;409
20250108 112600;5966.25;5966.5;5964.25;5965.25;1013
20250108 112700;5965.5;5965.75;5962;5962.5;553
20250108 112800;5962.5;5964;5962.5;5963;335
20250108 112900;5962.75;5963;5958.25;5959.25;1062
20250108 113000;5959.25;5961.5;5959;5960.75;632
20250108 113100;5960.5;5962.25;5959.25;5959.5;460
20250108 113200;5959.75;5959.75;5948.75;5950.25;3755
20250108 113300;5950.5;5953.5;5946;5947;2311
20250108 113400;5947;5948.25;5941;5948;4092
20250108 113500;5948;5951.25;5946.25;5948.25;2080
20250108 113600;5948.5;5954.25;5948;5950.25;1402
20250108 113700;5950;5950.25;5946.5;5949.75;921
20250108 113800;5949.75;5951.5;5945.5;5945.5;1022
20250108 113900;5945.75;5947.75;5942.75;5946.5;1732
20250108 114000;5946.25;5946.25;5939.25;5939.25;1894
20250108 114100;5939;5943.25;5938.25;5938.25;2019
20250108 114200;5938.5;5940;5936.25;5936.75;1577
20250108 114300;5936.5;5942.25;5936.5;5941.5;1398
20250108 114400;5941.25;5943;5940.5;5942.25;883
20250108 114500;5942;5944.25;5941.25;5943.25;563
20250108 114600;5943.25;5947.5;5942.5;5947.25;1360
20250108 114700;5947;5948;5945.25;5945.25;574
20250108 114800;5945;5945.5;5943.25;5945;497
20250108 114900;5945;5949;5945;5948.75;723
20250108 115000;5949;5952.25;5948.75;5949.75;1367
20250108 115100;5949.5;5951;5948.5;5950.5;398
20250108 115200;5950.75;5955;5950.75;5954.5;1321
20250108 115300;5954.5;5955;5952.25;5953.5;385
20250108 115400;5953.25;5953.75;5950.75;5950.75;308
20250108 115500;5950.75;5952.75;5950;5951.75;579
20250108 115600;5951.75;5952.5;5950.25;5952;335
20250108 115700;5952;5955.5;5951.75;5955;498
20250108 115800;5955.25;5955.25;5953;5954.75;427
20250108 115900;5954.75;5956.75;5953;5954.25;666
20250108 120000;5954.5;5955.25;5953.25;5954.75;362
20250108 120100;5954.75;5955;5951.25;5951.75;477
20250108 120200;5951.75;5951.75;5947.75;5949;958
20250108 120300;5949.25;5950.5;5947;5948.75;553
20250108 120400;5948.5;5948.5;5945.75;5947.25;558
20250108 120500;5947;5947.5;5945.25;5946.5;476
20250108 120600;5946.25;5946.75;5943.75;5945.75;608
20250108 120700;5945.75;5948.25;5945.25;5946.5;352
20250108 120800;5946.5;5947.25;5945.5;5945.5;433
20250108 120900;5945.75;5949.75;5945.75;5949.5;518
20250108 121000;5949.75;5951.25;5947.75;5948.5;386
20250108 121100;5948.5;5952;5947.75;5951.25;424
20250108 121200;5951;5951;5946.75;5947.75;681
20250108 121300;5947.75;5947.75;5942;5943.25;846
20250108 121400;5943.25;5943.75;5941.25;5942;750
20250108 121500;5941.75;5943.25;5941.75;5942.75;334
20250108 121600;5942.75;5943.25;5940.25;5940.75;421
20250108 121700;5940.25;5942;5939.75;5941;486
20250108 121800;5941;5941.25;5939.25;5940.75;422
20250108 121900;5940.5;5942;5937.75;5938.75;769
20250108 122000;5938.5;5939.25;5935;5936.5;1358
20250108 122100;5936.25;5936.75;5931.75;5933.75;1918
20250108 122200;5933.75;5937.75;5933.25;5935.75;971
20250108 122300;5936;5936.25;5933.5;5934.25;518
20250108 122400;5934.25;5936.75;5934;5935;584
20250108 122500;5935;5936.25;5934;5934.25;657
20250108 122600;5934.25;5934.25;5929.25;5932.5;1682
20250108 122700;5932.5;5936;5930.5;5934;1042
20250108 122800;5933.75;5935;5931.25;5932.5;987
20250108 122900;5932.75;5934;5931.25;5932;626
20250108 123000;5931.75;5932.25;5928.5;5932.25;993
20250108 123100;5932.25;5933;5929.75;5930.5;623
20250108 123200;5930.25;5931;5926.5;5927;1104
20250108 123300;5926.75;5929;5926.75;5928.5;768
20250108 123400;5928.25;5929.75;5926.5;5928.5;970
20250108 123500;5928.25;5929.75;5927.5;5928.25;889
20250108 123600;5928.5;5935.25;5928;5933.5;1448
20250108 123700;5933.25;5934.75;5932.75;5934;624
20250108 123800;5933.75;5938.75;5932;5938.25;1553
20250108 123900;5938.25;5943;5937.75;5941.25;1330
20250108 124000;5941;5941.5;5938.75;5939.25;792
20250108 124100;5939.5;5940.25;5938;5938.25;707
20250108 124200;5938.25;5939.25;5935.25;5936;855
20250108 124300;5935.75;5939.75;5935.25;5938.5;465
20250108 124400;5938.25;5939.25;5937.25;5938;428
20250108 124500;5938.25;5941.5;5937.75;5940;606
20250108 124600;5940;5942;5939;5939.5;912
20250108 124700;5939.25;5939.25;5936.75;5937;754
20250108 124800;5936.75;5937;5934.5;5936.25;1002
20250108 124900;5936.5;5939;5936.25;5936.75;573
20250108 125000;5936.75;5936.75;5934.5;5934.5;410
20250108 125100;5934.75;5937;5933;5933.5;991
20250108 125200;5933.75;5937.25;5933;5936;792
20250108 125300;5936;5937;5934.75;5936;608
20250108 125400;5936;5936.75;5933.75;5934.5;366
20250108 125500;5934.5;5934.75;5932.5;5933;593
20250108 125600;5933;5933.75;5931.75;5932;1023
20250108 125700;5932.25;5933;5931.75;5932.5;748
20250108 125800;5932.5;5933.75;5930.25;5930.75;852
20250108 125900;5930.75;5934;5930.75;5933.25;916
20250108 130000;5933.25;5934;5932;5932.75;684
20250108 130100;5933;5946;5932.25;5944.75;5696
20250108 130200;5944.75;5952.75;5944;5950;3809
20250108 130300;5949.75;5951.5;5946.25;5946.5;2088
20250108 130400;5946.25;5952;5945;5950.5;1780
20250108 130500;5950.25;5950.25;5945.25;5946.75;1331
20250108 130600;5946.75;5947;5942.25;5942.5;1692
20250108 130700;5942.5;5945;5941.25;5942;1007
20250108 130800;5942.25;5943.25;5940.25;5942.5;879
20250108 130900;5942.75;5942.75;5938.75;5940;924
20250108 131000;5939.75;5942.5;5939.5;5942.5;634
20250108 131100;5942.5;5944.5;5940.75;5944.5;720
20250108 131200;5944.5;5945;5941.5;5944;850
20250108 131300;5944;5944.25;5942.25;5943.25;327
20250108 131400;5943;5944.25;5942.25;5943.25;703
20250108 131500;5943.25;5943.75;5942.25;5943;265
20250108 131600;5943;5951.25;5943;5948.5;1849
20250108 131700;5948.75;5950.5;5947.5;5947.75;1240
20250108 131800;5948;5948.5;5946.25;5947;855
20250108 131900;5947.25;5948.25;5943.5;5948.25;961
20250108 132000;5948.25;5948.5;5944.25;5944.75;457
20250108 132100;5944.5;5950;5944.5;5947.25;710
20250108 132200;5947.25;5948.75;5945.75;5948.75;985
20250108 132300;5949;5949.5;5947.75;5949.5;334
20250108 132400;5949.5;5954.75;5949.5;5953.75;1922
20250108 132500;5954;5958.5;5952.5;5955.25;2211
20250108 132600;5955.5;5958;5954.75;5957;1267
20250108 132700;5957;5957.5;5955;5957.25;1186
20250108 132800;5957.25;5960;5955.75;5959.5;2201
20250108 132900;5959.75;5960;5956.5;5957;1022
20250108 133000;5957.25;5957.5;5951;5951.5;1542
20250108 133100;5951.75;5961.5;5951.5;5956.5;2387
20250108 133200;5956.5;5960;5955.75;5960;1313
20250108 133300;5960.25;5961.75;5956.5;5956.75;1080
20250108 133400;5957;5957.5;5951.5;5952.75;2233
20250108 133500;5952.75;5953;5946.5;5948.5;2579
20250108 133600;5948.5;5953;5948.25;5952;1187
20250108 133700;5952;5954.75;5950.5;5952.75;1205
20250108 133800;5952.75;5954.25;5949.75;5950.25;713
20250108 133900;5950.25;5950.75;5947.25;5949;1228
20250108 134000;5948.75;5951.75;5947.75;5949;1292
20250108 134100;5949;5950.25;5947;5948.75;963
20250108 134200;5948.75;5949;5946;5947.25;712
20250108 134300;5947;5951.75;5946.75;5949.75;1049
20250108 134400;5949.75;5951.75;5949.25;5949.75;902
20250108 134500;5949.75;5950.25;5947;5948.25;600
20250108 134600;5948;5949.25;5947.75;5949;369
20250108 134700;5949;5952;5948.75;5950.75;574
20250108 134800;5951;5951.75;5949.75;5951.25;359
20250108 134900;5951.75;5954;5950.25;5950.75;960
20250108 135000;5950.75;5954;5950.5;5953.5;523
20250108 135100;5953.25;5955.25;5953.25;5954;703
20250108 135200;5953.75;5953.75;5952;5953.25;465
20250108 135300;5953.5;5953.5;5951.5;5952.25;295
20250108 135400;5952.25;5952.5;5949.5;5949.75;383
20250108 135500;5950;5955.25;5949.75;5954.25;595
20250108 135600;5954.5;5957.75;5954;5957.25;688
20250108 135700;5957;5957.75;5955.25;5957;502
20250108 135800;5957;5958.25;5956.75;5958;277
20250108 135900;5958;5959;5957.75;5958.25;871
20250108 140000;5958.25;5959.75;5958;5959.25;755
20250108 140100;5959.25;5961.75;5958;5958.25;1741
20250108 140200;5958;5960.75;5957.5;5960.5;663
20250108 140300;5960.5;5960.5;5956.5;5957.5;769
20250108 140400;5957.5;5958.75;5957;5957.5;662
20250108 140500;5957.25;5957.75;5956.25;5956.75;502
20250108 140600;5956.75;5958;5954.75;5956.25;1125
20250108 140700;5956.5;5957.25;5952.75;5953.75;1035
20250108 140800;5953.5;5956.5;5953.5;5955.5;775
20250108 140900;5955.5;5955.75;5952.5;5953.5;510
20250108 141000;5953.5;5954.5;5951.75;5953.5;702
20250108 141100;5953.5;5955;5952.75;5954;656
20250108 141200;5954;5955.75;5953.75;5955;479
20250108 141300;5955.5;5956.5;5953.25;5956.5;690
20250108 141400;5956.25;5957.5;5953.5;5954;613
20250108 141500;5954;5955;5951.25;5951.75;649
20250108 141600;5951.75;5952.5;5950.5;5951;863
20250108 141700;5951.25;5952.5;5950.25;5951.75;526
20250108 141800;5951.5;5952.25;5950.5;5951.5;401
20250108 141900;5951.75;5952.75;5951;5951.75;494
20250108 142000;5951.5;5952;5950.75;5951.75;408
20250108 142100;5951.5;5953.25;5950.5;5953;607
20250108 142200;5953;5953;5949.5;5950.75;783
20250108 142300;5950.5;5950.75;5948.25;5949.75;1292
20250108 142400;5949.5;5952.75;5949.25;5952.75;1149
20250108 142500;5953;5953.5;5950;5950.75;745
20250108 142600;5950.75;5955;5950.5;5954;1272
20250108 142700;5954;5954.75;5952.5;5952.5;891
20250108 142800;5952.5;5954.5;5952;5953;951
20250108 142900;5953.25;5956.25;5953.25;5956;1065
20250108 143000;5956;5958.25;5952;5953.75;3848
20250108 143100;5954;5954;5945.25;5946.25;10641
20250108 143200;5946.25;5949.75;5943.25;5949;9356
20250108 143300;5949;5949.5;5943.25;5944.75;7016
20250108 143400;5944.75;5947;5943;5944;6144
20250108 143500;5944;5950;5940.75;5949.25;7160
20250108 143600;5949;5950.5;5947;5948;6267
20250108 143700;5948.25;5951.5;5945;5950.75;5384
20250108 143800;5950.75;5952;5945.75;5946.5;5379
20250108 143900;5946.75;5947.5;5942.5;5944.75;5122
20250108 144000;5944.5;5945.5;5939.75;5940.25;5038
20250108 144100;5940.25;5943.75;5938;5943.25;6759
20250108 144200;5943.25;5946;5942;5943.5;5984
20250108 144300;5943.5;5948.75;5943.25;5944.25;6094
20250108 144400;5944.25;5945.5;5939;5944.25;6242
20250108 144500;5944;5946;5940;5944.25;5720
20250108 144600;5944;5946.5;5942.75;5943.75;5840
20250108 144700;5944;5945.75;5937;5938.25;6007
20250108 144800;5938.25;5945;5935.5;5943.5;9672
20250108 144900;5943.75;5944.75;5941;5942.25;4588
20250108 145000;5942.25;5948;5941.25;5947;9615
20250108 145100;5947.25;5950.75;5944.75;5947.75;6520
20250108 145200;5948;5951.75;5945.75;5950.5;4655
20250108 145300;5950.25;5950.25;5938.5;5939.25;6971
20250108 145400;5939.25;5940.5;5933;5933.5;7424
20250108 145500;5933.75;5940.25;5931.25;5937.75;10119
20250108 145600;5937.75;5939.75;5935.5;5938.5;4627
20250108 145700;5938.5;5944.25;5935.25;5940.75;5994
20250108 145800;5940.75;5941.25;5936.75;5937.25;3892
20250108 145900;5937.25;5940.5;5935.25;5939.75;4077
20250108 150000;5939.75;5941.75;5939.25;5939.75;4159
20250108 150100;5939.5;5945;5937.5;5944.75;7353
20250108 150200;5944.75;5947.25;5942;5944.75;8732
20250108 150300;5944.75;5952.25;5944.75;5951.5;8721
20250108 150400;5951.5;5953.75;5950;5951.75;7579
20250108 150500;5951.75;5953.25;5950.5;5951.5;5073
20250108 150600;5951.5;5952.25;5948.5;5950.5;6069
20250108 150700;5950.5;5951.75;5947;5950.5;4797
20250108 150800;5950.25;5951.75;5946.25;5949.75;4310
20250108 150900;5949.5;5950.25;5946.25;5948.25;3716
20250108 151000;5948;5951.5;5946.75;5949;3508
20250108 151100;5949;5953;5938;5939.5;9989
20250108 151200;5939.5;5943.5;5938.5;5940.25;7343
20250108 151300;5940.25;5943;5936.5;5940.5;5397
20250108 151400;5940.5;5941.5;5932.75;5933;5608
20250108 151500;5933;5934.75;5929.25;5930.5;6864
20250108 151600;5930.5;5932.75;5926.75;5928.5;8436
20250108 151700;5928.5;5932.25;5927;5931.5;6309
20250108 151800;5931.5;5932.5;5929.5;5931.25;4354
20250108 151900;5931.25;5935.5;5931;5934.5;5708
20250108 152000;5934.5;5937;5933.5;5935;5708
20250108 152100;5935;5935.75;5926.5;5926.75;6163
20250108 152200;5927;5933.25;5927;5930.5;5914
20250108 152300;5930.75;5931;5925.5;5929.25;6176
20250108 152400;5929.25;5935.5;5928.75;5934.25;5777
20250108 152500;5934;5939.5;5933;5936.75;5634
20250108 152600;5937;5939.75;5935.5;5936.75;4643
20250108 152700;5936.75;5938.25;5933;5938;4540
20250108 152800;5938;5939;5932.25;5933;4200
20250108 152900;5933;5934.5;5930;5930.5;5104
20250108 153000;5930.5;5932.5;5928.25;5930.25;4066
20250108 153100;5930.5;5933.25;5929.25;5933.25;4925
20250108 153200;5933;5934.5;5929.75;5930.5;4362
20250108 153300;5930.5;5935.75;5930.25;5931.25;4581
20250108 153400;5931.25;5936.25;5931.25;5934.5;4261
20250108 153500;5934.75;5936;5932.5;5934.75;3802
20250108 153600;5934.75;5945;5934.75;5940.5;7663
20250108 153700;5940.5;5944.5;5938.5;5944.25;4911
20250108 153800;5944.25;5947.75;5942.25;5946;4936
20250108 153900;5946.25;5947.25;5942.25;5942.5;3797
20250108 154000;5942.5;5944.75;5939;5939.5;4120
20250108 154100;5939.5;5942;5938.25;5940.25;4042
20250108 154200;5940.25;5941;5936;5941;4332
20250108 154300;5941;5942.5;5938;5939.75;3500
20250108 154400;5939.75;5942.5;5936.5;5937.75;4081
20250108 154500;5938;5938.75;5935.5;5938;2745
20250108 154600;5937.75;5939.5;5937;5937.5;3073
20250108 154700;5937.5;5939.25;5937.25;5937.75;2399
20250108 154800;5938;5938.25;5933.75;5936.25;3378
20250108 154900;5936.25;5939.5;5935.75;5939;2589
20250108 155000;5939;5941.25;5938.5;5940;2664
20250108 155100;5940;5945;5940;5944.5;3417
20250108 155200;5944.75;5947.75;5944.25;5947.5;4469
20250108 155300;5947.5;5950.75;5945.5;5950.25;3843
20250108 155400;5950.5;5951;5945;5945.25;3715
20250108 155500;5945.5;5948.75;5944.25;5948;2404
20250108 155600;5948;5950;5947;5947.75;2856
20250108 155700;5947.75;5949.25;5946;5946.5;2619
20250108 155800;5946.25;5949.75;5946;5948.75;2474
20250108 155900;5949;5950.25;5947.75;5948.25;2282
20250108 160000;5948.25;5950.75;5948;5949.75;2708
20250108 160100;5950;5951;5947.5;5948;3626
20250108 160200;5947.75;5948.25;5946;5946.25;3092
20250108 160300;5946;5947.5;5943.5;5944;3111
20250108 160400;5943.75;5946.5;5943.25;5946;2349
20250108 160500;5946;5946;5943.5;5944;2475
20250108 160600;5944;5945;5942.5;5944.25;2362
20250108 160700;5944.25;5944.5;5938.75;5939.25;3432
20250108 160800;5939.25;5941.75;5937.75;5940.5;3450
20250108 160900;5940.75;5946.5;5940.5;5945.75;3143
20250108 161000;5946;5948.5;5943.75;5945.5;2777
20250108 161100;5945.5;5950.75;5945.25;5948.75;3076
20250108 161200;5948.75;5949.75;5945.5;5945.75;2563
20250108 161300;5946;5947.5;5945.25;5947.25;1746
20250108 161400;5947;5949.5;5945.75;5946.75;1995
20250108 161500;5946.75;5948;5945.75;5946.5;1927
20250108 161600;5946.75;5947.75;5942.5;5944;2693
20250108 161700;5944;5947;5943.25;5946.25;2032
20250108 161800;5946.25;5946.75;5945;5946;1650
20250108 161900;5946;5947;5945.25;5946.25;1282
20250108 162000;5946.25;5947.5;5946;5947;1475
20250108 162100;5947;5951;5947;5950.5;3105
20250108 162200;5950.5;5953;5950;5950.75;4360
20250108 162300;5950.75;5952;5949;5949.75;2029
20250108 162400;5949.75;5952.25;5949.75;5951.5;1503
20250108 162500;5951.5;5952.5;5949.5;5950.75;2048
20250108 162600;5950.75;5951.5;5948.5;5949;2291
20250108 162700;5949;5949.75;5947.25;5947.5;1894
20250108 162800;5947.75;5948.25;5945;5946.5;2186
20250108 162900;5946.75;5947.75;5945;5947.5;1733
20250108 163000;5947.75;5948.5;5946;5947;1921
20250108 163100;5947;5951.5;5946.75;5951.5;2132
20250108 163200;5951.5;5951.5;5949;5949;1285
20250108 163300;5949.25;5953;5949.25;5952;2099
20250108 163400;5952.25;5952.25;5950.25;5951.75;1669
20250108 163500;5952;5952.5;5951.25;5951.5;1992
20250108 163600;5951.5;5953.5;5951.5;5952.5;2371
20250108 163700;5952.5;5956.75;5951.5;5956;6047
20250108 163800;5956;5960.75;5956;5959.25;5355
20250108 163900;5959.25;5961;5958.5;5959.75;3578
20250108 164000;5960;5961.5;5957.75;5960.5;3389
20250108 164100;5960.5;5962;5957.5;5961;4057
20250108 164200;5961.25;5963.75;5960;5962.75;3603
20250108 164300;5963;5965.25;5962.75;5964;4148
20250108 164400;5964.25;5964.75;5957.75;5958.75;4351
20250108 164500;5958.75;5963.5;5957.75;5963.25;2406
20250108 164600;5963.5;5963.5;5961;5961.25;2486
20250108 164700;5961.5;5962.75;5959.5;5962.25;2044
20250108 164800;5962;5963.25;5960;5962;2026
20250108 164900;5962;5962.5;5960.75;5962.5;1835
20250108 165000;5962.25;5962.75;5960.5;5961;1643
20250108 165100;5961;5961.75;5959.25;5960.25;2289
20250108 165200;5960.25;5961.25;5958.75;5960.5;1782
20250108 165300;5960.5;5961;5959.5;5960;1233
20250108 165400;5960.25;5960.5;5957.75;5960;1691
20250108 165500;5960.25;5960.25;5957.75;5958.5;2142
20250108 165600;5958.5;5960;5957.5;5957.75;2303
20250108 165700;5957.75;5960.25;5955.5;5959.75;2999
20250108 165800;5959.5;5960.25;5958.25;5959.5;1227
20250108 165900;5959.75;5961.25;5959.25;5960.5;2057
20250108 170000;5960.5;5961.25;5959;5960.25;1204
20250108 170100;5960.25;5960.75;5959.25;5959.5;1745
20250108 170200;5959.75;5960.5;5959;5959.25;1242
20250108 170300;5959;5959.75;5953.5;5954.5;4160
20250108 170400;5954.25;5954.75;5952;5952;3306
20250108 170500;5952;5953.5;5950;5950.5;3296
20250108 170600;5950.5;5951.5;5949;5949.75;3475
20250108 170700;5949.75;5951;5947.75;5948.75;2789
20250108 170800;5948.75;5949.75;5945.25;5946.5;3483
20250108 170900;5946.75;5947.5;5943.75;5944.5;2709
20250108 171000;5944.25;5946.5;5942.5;5946;3204
20250108 171100;5946;5947;5942.75;5942.75;2536
20250108 171200;5942.5;5943.75;5940.5;5943.5;3464
20250108 171300;5943.5;5944;5941;5941.25;2575
20250108 171400;5941.25;5942.25;5940.75;5941.5;1946
20250108 171500;5941.5;5941.75;5937.25;5938.75;3940
20250108 171600;5938.5;5941.5;5938.5;5939.25;2668
20250108 171700;5939.25;5940.75;5937.75;5938.75;2564
20250108 171800;5938.5;5940.5;5936.5;5937.5;2250
